timestamp,csi_data
2024-03-04 20:14:03,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, -13, 17, -13, 16, -12, 17, -12, 16, -11, 17, -11, 17, -10, 18, -9, 18, -9, 17, -9, 18, -8, 17, -8, 18, -8, 18, -7, 18, -8, 17, -7, 16, -7, 16, -6, 16, -6, 16, -6, 16, -6, 15, -6, 15, -6, 15, -6, 14, -6, 14, -6, 0, 0, 13, -6, 12, -6, 12, -7, 12, -6, 12, -7, 12, -7, 11, -7, 11, -7, 10, -7, 9, -7, 10, -8, 9, -8, 9, -8, 9, -8, 8, -8, 8, -9, 7, -9, 7, -9, 7, -9, 7, -9, 6, -10, 5, -9, 6, -9, 5, -11, 4, -10, 4, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:06,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -23, -3, -23, -2, -23, -1, -22, -1, -23, 0, -23, 1, -22, 1, -22, 2, -22, 2, -21, 2, -22, 2, -21, 2, -21, 2, -21, 3, -20, 3, -20, 3, -19, 3, -19, 2, -19, 3, -18, 3, -18, 3, -18, 2, -17, 2, -17, 2, -17, 2, -17, 0, 0, 1, -16, 1, -16, 1, -15, 0, -15, 0, -15, 0, -15, 0, -15, -1, -15, -1, -14, -1, -14, -2, -13, -2, -14, -3, -13, -2, -13, -2, -13, -3, -13, -4, -13, -3, -12, -4, -13, -4, -12, -4, -12, -4, -10, -5, -11, -5, -10, -5, -10, -5, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:09,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, -18, 15, -18, 15, -17, 16, -17, 15, -16, 17, -16, 17, -15, 17, -14, 16, -14, 16, -13, 17, -14, 17, -13, 16, -13, 15, -13, 17, -12, 15, -12, 16, -12, 15, -11, 15, -12, 14, -11, 15, -11, 14, -11, 14, -11, 13, -11, 13, -11, 13, -11, 0, 0, 12, -11, 11, -10, 12, -11, 11, -11, 11, -11, 10, -11, 10, -11, 9, -11, 9, -11, 9, -11, 8, -11, 7, -11, 7, -11, 8, -11, 7, -12, 7, -11, 6, -12, 6, -11, 6, -12, 5, -10, 5, -11, 5, -10, 5, -11, 3, -11, 3, -10, 3, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:12,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 15, 11, 15, 12, 14, 12, 14, 12, 13, 13, 13, 13, 12, 14, 12, 13, 12, 14, 12, 13, 12, 14, 11, 14, 11, 14, 11, 13, 11, 13, 9, 13, 10, 13, 10, 13, 10, 13, 9, 13, 9, 12, 9, 11, 9, 11, 9, 11, 8, 11, 0, 0, 8, 10, 9, 10, 8, 9, 8, 9, 9, 8, 9, 9, 9, 8, 9, 8, 8, 7, 9, 7, 9, 6, 9, 6, 9, 6, 9, 6, 9, 5, 9, 5, 10, 4, 9, 4, 9, 4, 9, 3, 9, 3, 9, 3, 10, 2, 9, 2, 9, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:16,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -18, 1, -19, 1, -18, 2, -18, 2, -18, 3, -17, 4, -17, 4, -17, 5, -17, 4, -17, 4, -16, 4, -16, 4, -16, 4, -16, 5, -15, 5, -15, 5, -15, 5, -14, 5, -14, 5, -14, 5, -14, 5, -14, 4, -13, 4, -13, 4, -13, 4, -13, 0, 0, 4, -13, 4, -12, 3, -12, 2, -12, 2, -12, 3, -12, 2, -12, 2, -12, 2, -12, 1, -12, 1, -12, 0, -12, 0, -12, 0, -12, 0, -11, 0, -12, -1, -12, -1, -11, -1, -12, -1, -11, -2, -11, -2, -11, -2, -11, -3, -11, -3, -11, -3, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:19,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 17, -9, 17, -9, 16, -10, 16, -10, 16, -11, 15, -11, 15, -12, 15, -12, 14, -12, 13, -12, 14, -12, 13, -12, 13, -12, 12, -12, 13, -12, 12, -12, 12, -11, 12, -12, 12, -11, 11, -11, 11, -11, 11, -10, 11, -10, 11, -10, 11, -10, 11, 0, 0, -9, 10, -9, 11, -9, 11, -8, 10, -8, 11, -8, 10, -8, 11, -8, 10, -7, 10, -7, 11, -6, 10, -6, 11, -6, 11, -6, 11, -5, 11, -5, 11, -4, 11, -4, 11, -4, 11, -4, 11, -3, 11, -3, 11, -3, 11, -2, 11, -2, 12, -2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:22,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 16, -2, 17, -3, 17, -3, 17, -4, 16, -4, 17, -4, 16, -5, 16, -5, 15, -5, 16, -5, 15, -5, 15, -5, 14, -5, 14, -6, 14, -6, 13, -6, 14, -6, 13, -5, 14, -6, 13, -6, 12, -5, 12, -5, 12, -5, 12, -5, 12, -4, 12, 0, 0, -4, 11, -3, 11, -3, 11, -3, 11, -3, 11, -3, 11, -2, 11, -2, 11, -2, 10, -2, 11, -1, 11, -1, 11, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 1, 10, 1, 10, 1, 10, 1, 10, 2, 10, 2, 10, 2, 10, 2, 10, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:25,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 16, 2, 15, 3, 16, 3, 14, 3, 15, 3, 15, 4, 14, 5, 15, 5, 14, 5, 14, 5, 13, 6, 13, 5, 13, 5, 13, 6, 12, 6, 13, 6, 12, 4, 12, 6, 12, 5, 12, 5, 12, 5, 11, 5, 11, 5, 11, 5, 11, 4, 0, 0, 11, 3, 11, 3, 11, 4, 10, 2, 10, 3, 10, 3, 10, 2, 11, 2, 10, 2, 10, 2, 10, 1, 10, 1, 10, 0, 10, 0, 10, 0, 10, 0, 10, -1, 10, -1, 10, 0, 9, -1, 10, -2, 10, -2, 10, -2, 10, -2, 9, -2, 10, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:28,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, -18, 0, -17, -1, -18, -1, -16, -2, -17, -2, -16, -2, -17, -3, -16, -4, -15, -3, -16, -4, -15, -4, -15, -4, -15, -4, -15, -4, -15, -5, -15, -5, -14, -4, -14, -5, -14, -5, -13, -5, -13, -4, -13, -4, -13, -3, -13, -4, -13, -3, 0, 0, -12, -3, -12, -3, -12, -3, -11, -2, -12, -2, -12, -2, -12, -2, -12, -1, -11, -2, -11, -1, -11, -1, -11, 0, -11, 0, -11, 0, -10, 0, -11, 1, -11, 1, -11, 1, -10, 1, -11, 1, -11, 1, -10, 2, -10, 2, -10, 3, -10, 2, -10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:31,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, -16, 7, -16, 7, -16, 8, -15, 8, -15, 8, -15, 8, -15, 9, -14, 9, -14, 9, -14, 9, -14, 9, -14, 9, -13, 9, -13, 10, -12, 9, -12, 9, -12, 9, -12, 9, -12, 9, -12, 9, -12, 8, -12, 8, -11, 8, -12, 7, -11, 7, -11, 0, 0, 7, -11, 7, -11, 7, -11, 6, -11, 6, -11, 6, -11, 5, -11, 5, -11, 4, -11, 4, -11, 4, -11, 4, -11, 3, -11, 4, -11, 3, -11, 3, -11, 2, -11, 2, -12, 2, -11, 1, -11, 1, -12, 1, -11, 1, -11, 0, -11, 0, -12, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:34,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -17, -9, -18, -8, -18, -9, -18, -8, -18, -6, -19, -6, -18, -5, -18, -5, -18, -5, -18, -5, -18, -4, -17, -4, -18, -4, -18, -4, -17, -4, -17, -3, -16, -3, -16, -3, -16, -3, -16, -3, -16, -3, -16, -4, -14, -4, -15, -4, -14, -3, -14, 0, 0, -4, -13, -4, -13, -5, -13, -4, -12, -5, -13, -5, -13, -5, -12, -5, -12, -5, -11, -6, -11, -6, -11, -6, -11, -7, -10, -6, -10, -7, -10, -7, -10, -7, -9, -7, -9, -7, -9, -7, -9, -7, -8, -7, -8, -8, -8, -9, -7, -8, -7, -8, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:37,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 2, 21, 1, 20, 1, 21, 0, 20, -1, 21, -1, 20, -2, 20, -1, 20, -2, 19, -2, 19, -3, 19, -2, 18, -3, 18, -3, 18, -3, 17, -3, 18, -3, 17, -3, 17, -3, 16, -2, 16, -2, 15, -2, 15, -2, 14, -2, 14, -2, 15, 0, 0, -1, 13, -1, 13, -1, 13, -1, 12, 0, 12, 1, 12, 1, 12, 1, 11, 1, 11, 1, 11, 1, 11, 2, 11, 3, 10, 2, 10, 3, 9, 3, 10, 4, 9, 4, 8, 4, 9, 5, 8, 5, 7, 5, 8, 5, 7, 6, 7, 5, 7, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:40,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, 7, -19, 6, -19, 6, -19, 5, -18, 4, -18, 4, -18, 4, -18, 3, -18, 2, -18, 2, -18, 2, -17, 1, -18, 1, -17, 0, -17, 0, -16, 1, -16, 1, -16, 1, -16, 1, -15, 1, -15, 1, -14, 0, -15, 1, -14, 0, -14, 1, -14, 1, 0, 0, -13, 1, -13, 2, -13, 2, -12, 2, -12, 2, -12, 3, -11, 3, -12, 3, -11, 3, -11, 4, -11, 4, -11, 4, -10, 4, -11, 4, -10, 5, -10, 6, -10, 5, -10, 6, -9, 5, -10, 6, -9, 6, -9, 7, -10, 6, -9, 7, -8, 7, -9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:43,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -19, 4, -20, 4, -19, 4, -19, 5, -18, 5, -19, 6, -18, 7, -18, 7, -17, 7, -17, 7, -17, 8, -16, 7, -16, 7, -16, 7, -16, 7, -15, 7, -15, 7, -14, 7, -15, 7, -14, 7, -14, 6, -14, 6, -13, 6, -13, 5, -13, 6, -13, 0, 0, 5, -12, 5, -13, 4, -13, 4, -12, 4, -13, 4, -12, 3, -12, 3, -12, 3, -12, 2, -12, 2, -12, 1, -12, 1, -12, 1, -12, 0, -11, 1, -12, 0, -11, 0, -11, -1, -11, -1, -11, -1, -11, -1, -11, -2, -11, -3, -11, -2, -11, -3, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:46,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 13, -17, 13, -17, 12, -18, 12, -18, 11, -18, 11, -18, 10, -18, 10, -18, 9, -18, 9, -18, 8, -18, 8, -18, 8, -17, 7, -17, 8, -17, 7, -17, 7, -16, 7, -16, 7, -16, 7, -16, 7, -14, 7, -15, 7, -14, 7, -14, 7, -14, 7, 0, 0, -13, 7, -13, 7, -12, 8, -11, 7, -12, 8, -11, 7, -11, 7, -10, 7, -9, 8, -9, 8, -9, 8, -9, 8, -8, 8, -8, 9, -7, 8, -7, 9, -6, 9, -6, 9, -6, 9, -5, 9, -5, 9, -6, 9, -5, 9, -4, 9, -4, 9, -4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:49,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -7, -22, -8, -21, -9, -20, -9, -20, -10, -20, -10, -19, -11, -19, -11, -19, -11, -18, -11, -18, -11, -17, -11, -18, -12, -17, -11, -17, -11, -16, -11, -16, -11, -16, -11, -16, -11, -15, -11, -15, -11, -14, -11, -14, -10, -15, -10, -14, -9, -14, -9, 0, 0, -14, -8, -14, -9, -14, -8, -13, -8, -14, -7, -14, -7, -14, -7, -13, -6, -13, -6, -13, -6, -13, -5, -13, -5, -13, -5, -13, -4, -13, -4, -13, -4, -13, -3, -13, -3, -13, -3, -13, -3, -13, -3, -13, -2, -13, -1, -13, -1, -12, -1, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:52,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 10, -18, 9, -18, 8, -18, 8, -18, 8, -18, 7, -18, 7, -19, 6, -18, 7, -18, 5, -19, 5, -18, 5, -19, 4, -18, 4, -18, 4, -17, 5, -18, 5, -17, 4, -17, 4, -17, 4, -16, 4, -16, 4, -16, 4, -16, 4, -15, 4, -16, 5, 0, 0, -15, 5, -15, 5, -14, 6, -14, 5, -14, 6, -14, 6, -13, 6, -13, 6, -12, 6, -13, 6, -13, 7, -13, 7, -12, 7, -12, 7, -11, 7, -12, 8, -11, 8, -11, 8, -11, 8, -10, 8, -10, 9, -10, 8, -10, 9, -10, 9, -10, 10, -10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:55,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -21, 3, -20, 4, -20, 5, -20, 5, -20, 6, -20, 7, -19, 7, -19, 7, -19, 8, -19, 8, -18, 7, -18, 8, -18, 8, -18, 8, -18, 8, -17, 8, -17, 8, -16, 8, -17, 8, -16, 8, -16, 8, -15, 8, -15, 7, -16, 7, -15, 7, -16, 0, 0, 7, -16, 7, -15, 6, -15, 5, -14, 5, -15, 5, -15, 5, -15, 5, -15, 4, -14, 4, -15, 4, -15, 3, -14, 3, -14, 3, -14, 3, -15, 2, -15, 2, -14, 2, -14, 1, -15, 2, -15, 1, -15, 1, -14, 1, -15, 0, -14, 0, -14, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:14:58,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -16, -14, -17, -13, -16, -13, -18, -11, -17, -12, -18, -11, -18, -11, -18, -10, -18, -10, -18, -10, -18, -10, -18, -9, -18, -9, -17, -8, -19, -8, -17, -8, -18, -8, -17, -9, -17, -8, -17, -7, -17, -8, -16, -8, -16, -8, -16, -7, -16, -8, -16, 0, 0, -8, -15, -8, -14, -8, -15, -8, -14, -8, -14, -8, -14, -9, -13, -9, -13, -9, -13, -9, -13, -9, -13, -10, -12, -10, -12, -10, -12, -10, -12, -10, -12, -10, -11, -11, -12, -11, -11, -11, -11, -11, -11, -12, -10, -11, -10, -12, -10, -12, -9, -11, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:02,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 15, -12, 13, -14, 14, -14, 13, -13, 14, -15, 11, -15, 11, -15, 13, -15, 10, -14, 11, -15, 12, -14, 10, -15, 10, -15, 10, -15, 10, -15, 9, -15, 9, -14, 9, -15, 9, -15, 9, -14, 9, -14, 8, -14, 9, -14, 9, -13, 9, -13, 9, 0, 0, -13, 9, -12, 9, -12, 10, -11, 9, -12, 9, -12, 9, -11, 9, -11, 9, -10, 9, -10, 9, -9, 10, -10, 10, -9, 10, -9, 10, -9, 10, -8, 10, -7, 10, -8, 10, -8, 11, -7, 10, -7, 10, -7, 11, -6, 10, -5, 11, -5, 11, -5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:05,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 16, 10, 15, 10, 15, 11, 15, 11, 15, 11, 14, 11, 13, 12, 13, 11, 13, 12, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, 12, 10, 12, 10, 11, 11, 13, 11, 11, 11, 11, 10, 11, 10, 11, 10, 11, 10, 10, 10, 10, 0, 0, 9, 9, 10, 9, 9, 9, 10, 8, 10, 8, 10, 8, 10, 8, 10, 7, 10, 7, 10, 7, 10, 7, 10, 6, 10, 6, 10, 6, 10, 6, 10, 5, 11, 5, 11, 5, 11, 5, 11, 4, 11, 4, 11, 4, 11, 3, 11, 4, 11, 3, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:08,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 16, -12, 16, -11, 15, -12, 15, -12, 15, -14, 14, -13, 14, -13, 14, -14, 13, -14, 13, -14, 13, -13, 12, -14, 12, -13, 11, -13, 12, -13, 11, -13, 11, -13, 11, -13, 11, -13, 10, -13, 10, -12, 9, -12, 10, -11, 10, -11, 10, -12, 9, 0, 0, -10, 10, -11, 10, -10, 10, -9, 9, -9, 10, -9, 10, -9, 10, -9, 9, -8, 10, -8, 10, -7, 10, -7, 11, -6, 11, -6, 10, -6, 10, -6, 11, -5, 11, -6, 11, -5, 11, -5, 10, -5, 11, -5, 11, -4, 11, -3, 11, -3, 11, -3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:11,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -6, -19, -6, -18, -7, -18, -7, -18, -8, -19, -9, -17, -9, -17, -9, -17, -9, -16, -9, -16, -10, -17, -10, -16, -10, -16, -10, -15, -10, -16, -10, -15, -10, -15, -10, -15, -10, -14, -10, -15, -10, -14, -10, -14, -10, -14, -9, -13, -9, -14, -9, 0, 0, -13, -8, -13, -8, -13, -8, -13, -7, -14, -7, -13, -8, -13, -7, -13, -7, -12, -6, -13, -6, -13, -5, -13, -5, -13, -5, -13, -5, -13, -5, -13, -4, -12, -4, -13, -4, -13, -4, -13, -4, -12, -3, -13, -3, -13, -2, -13, -3, -13, -2, -12, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:14,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 19, 9, 18, 10, 18, 9, 16, 10, 17, 11, 16, 11, 15, 11, 15, 12, 14, 11, 15, 11, 15, 10, 14, 11, 13, 11, 14, 10, 13, 11, 13, 10, 12, 10, 12, 10, 13, 10, 12, 10, 11, 10, 11, 8, 12, 9, 12, 8, 11, 7, 0, 0, 11, 7, 11, 7, 11, 6, 10, 6, 11, 6, 11, 5, 10, 5, 10, 5, 11, 4, 11, 4, 10, 3, 11, 3, 11, 2, 11, 2, 10, 2, 11, 2, 10, 1, 10, 1, 10, 1, 10, 1, 10, 0, 9, 0, 9, -1, 10, -2, 10, -1, 10, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:17,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, -4, 17, -4, 16, -3, 16, -3, 16, -2, 16, -2, 17, -1, 16, -1, 15, -1, 15, 0, 15, 1, 15, 0, 14, 1, 14, 1, 14, 1, 14, 1, 14, 1, 12, 1, 13, 1, 13, 2, 13, 1, 12, 1, 12, 1, 12, 1, 11, 1, 11, 0, 0, 0, 11, 0, 11, 0, 10, 0, 9, -1, 10, -1, 10, -1, 9, -1, 9, -2, 8, -2, 8, -3, 9, -3, 8, -3, 8, -4, 9, -4, 7, -3, 8, -5, 8, -4, 7, -5, 7, -5, 7, -5, 7, -6, 7, -6, 7, -7, 7, -7, 7, -8, 6, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:20,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 14, 7, 13, 7, 13, 8, 12, 8, 13, 8, 12, 8, 12, 9, 11, 9, 11, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 9, 9, 10, 9, 9, 9, 9, 9, 9, 8, 8, 8, 9, 8, 8, 8, 9, 8, 0, 0, 8, 7, 9, 7, 9, 7, 8, 6, 9, 6, 9, 6, 9, 6, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 4, 9, 4, 9, 3, 10, 3, 10, 3, 9, 3, 10, 2, 9, 2, 10, 2, 10, 2, 10, 2, 10, 2, 10, 1, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:23,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, -4, 17, -4, 17, -3, 17, -2, 17, -1, 17, -1, 17, 0, 17, 0, 16, 1, 16, 1, 16, 1, 16, 1, 16, 1, 16, 2, 16, 2, 15, 2, 15, 2, 15, 1, 15, 2, 15, 2, 14, 2, 14, 2, 13, 2, 14, 2, 13, 1, 13, 1, 0, 0, 13, 1, 12, 1, 13, 0, 12, 0, 12, 0, 12, 0, 12, 0, 12, -1, 11, -1, 11, -1, 11, -2, 12, -2, 11, -2, 11, -3, 11, -3, 11, -3, 11, -3, 11, -4, 11, -3, 10, -4, 11, -5, 11, -5, 10, -5, 10, -6, 10, -6, 10, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:26,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 3, -21, 3, -22, 2, -22, 1, -22, 1, -22, -1, -22, -1, -21, -2, -21, -3, -21, -3, -21, -3, -20, -3, -20, -3, -20, -4, -20, -4, -20, -3, -19, -4, -19, -4, -19, -4, -19, -4, -18, -4, -18, -4, -18, -4, -18, -3, -17, -3, -17, -3, 0, 0, -16, -3, -16, -2, -16, -2, -16, -2, -16, -2, -16, -2, -16, -1, -15, -1, -15, -1, -15, 0, -15, 1, -15, 0, -15, 1, -14, 1, -15, 1, -15, 2, -14, 2, -14, 2, -14, 3, -14, 3, -14, 3, -15, 4, -14, 4, -14, 4, -14, 5, -14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:29,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 18, -1, 17, -1, 17, -2, 17, -3, 17, -4, 17, -4, 16, -4, 16, -4, 16, -4, 16, -4, 15, -4, 15, -4, 15, -5, 15, -5, 14, -5, 15, -5, 14, -5, 14, -5, 13, -5, 13, -4, 13, -4, 13, -4, 13, -3, 13, -4, 12, 0, 0, -3, 12, -3, 12, -3, 12, -2, 11, -2, 12, -2, 11, -2, 11, -1, 11, -1, 11, -1, 11, 0, 11, 0, 11, 0, 11, 1, 11, 1, 11, 1, 11, 1, 10, 2, 10, 2, 11, 2, 11, 3, 11, 2, 11, 3, 10, 4, 10, 4, 10, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:32,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -16, -2, -16, -1, -16, -1, -17, 0, -17, 0, -16, 1, -16, 0, -16, 2, -16, 2, -16, 2, -16, 2, -15, 2, -15, 2, -15, 2, -15, 3, -14, 2, -15, 2, -14, 3, -14, 3, -14, 3, -13, 3, -14, 3, -13, 2, -13, 2, -13, 2, -13, 0, 0, 2, -12, 2, -12, 1, -12, 1, -12, 1, -12, 1, -12, 1, -12, 0, -12, 0, -11, 0, -11, -1, -11, -1, -11, -2, -11, -2, -11, -1, -11, -2, -11, -2, -11, -3, -11, -3, -11, -3, -11, -3, -10, -4, -11, -3, -11, -4, -11, -4, -10, -5, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:35,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -8, -13, -9, -13, -10, -12, -10, -12, -10, -12, -11, -12, -11, -11, -12, -10, -11, -10, -11, -11, -11, -10, -11, -10, -11, -10, -11, -10, -11, -9, -11, -9, -11, -9, -11, -9, -11, -9, -11, -8, -11, -9, -11, -8, -10, -9, -10, -9, -9, -9, -10, 0, 0, -9, -9, -8, -9, -8, -8, -8, -8, -9, -8, -9, -8, -9, -7, -9, -7, -9, -7, -9, -7, -9, -6, -10, -6, -9, -6, -10, -5, -9, -5, -10, -5, -9, -5, -10, -5, -10, -4, -10, -4, -10, -4, -10, -4, -10, -3, -11, -2, -11, -2, -11, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:38,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 3, -18, 3, -17, 2, -18, 2, -17, 1, -17, 1, -17, 0, -17, -1, -17, -1, -17, -1, -17, -1, -16, -1, -17, -2, -16, -2, -16, -2, -16, -2, -16, -2, -16, -2, -16, -2, -15, -2, -15, -2, -14, -2, -14, -2, -14, -1, -14, -2, -14, -1, 0, 0, -13, -1, -13, -1, -13, 0, -13, 0, -13, 0, -12, 0, -13, 0, -12, 0, -12, 1, -12, 1, -12, 1, -12, 2, -12, 2, -12, 2, -11, 2, -12, 3, -11, 3, -11, 3, -11, 3, -11, 3, -11, 4, -11, 4, -11, 5, -10, 5, -11, 5, -10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:42,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 17, 4, 16, 5, 16, 5, 16, 6, 16, 6, 15, 7, 15, 7, 14, 7, 14, 7, 15, 7, 14, 8, 14, 8, 14, 8, 14, 8, 13, 8, 12, 8, 12, 8, 13, 8, 12, 8, 11, 8, 11, 7, 11, 7, 12, 8, 11, 6, 11, 7, 0, 0, 11, 6, 11, 6, 11, 5, 10, 5, 11, 5, 11, 5, 11, 5, 11, 4, 10, 4, 10, 4, 10, 3, 11, 3, 10, 3, 11, 2, 11, 2, 11, 2, 11, 1, 11, 1, 11, 1, 11, 0, 11, 0, 11, 0, 11, 0, 11, -1, 12, -1, 11, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:15:45,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 17, 0, 16, 0, 17, -2, 16, -2, 17, -2, 17, -3, 16, -2, 16, -3, 16, -3, 16, -4, 16, -4, 15, -4, 15, -4, 15, -4, 14, -4, 15, -4, 14, -4, 14, -4, 14, -4, 14, -4, 13, -4, 13, -4, 13, -4, 12, -4, 12, 0, 0, -3, 12, -3, 12, -3, 12, -2, 11, -2, 12, -2, 12, -1, 11, -2, 11, -1, 11, -1, 11, -1, 11, 0, 11, 0, 11, 0, 11, 0, 11, 1, 11, 1, 11, 2, 11, 2, 11, 2, 11, 2, 11, 2, 11, 3, 11, 3, 11, 3, 10, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
